Date,Shop_ID,Shop_Name,City,Product_ID,Product_Name,Category,Supplier_Name,Quantity_Stocked,Quantity_Sold,Price_per_Unit (₹),Revenue (₹),Wastage_Units,Storage_Type,Feedback_Score
2025-08-11,KIR002,Annapurna Kirana Store,Bangalore,102,Bread (Loaf),Bakery,Britannia,25,20,38.0,760.0,5,Ambient,4
2025-08-11,KIR002,Annapurna Kirana Store,Bangalore,103,Chicken,Meat,Licious Local Agent,67,40,240.0,9600.0,27,Ice Box,2
2025-08-11,KIR002,Annapurna Kirana Store,Bangalore,104,Eggs (Dozen),Dairy,NECC,53,46,72.0,3312.0,7,Refrigerated,4
2025-08-11,KIR002,Annapurna Kirana Store,Bangalore,105,Banana,Fruits,KR Market Supplier,63,53,25.0,1325.0,10,Ambient,4
2025-08-11,KIR002,Annapurna Kirana Store,Bangalore,106,Spinach,Vegetables,Organic Farm Co-op,26,22,35.0,770.0,4,Ambient,4
2025-08-11,KIR002,Annapurna Kirana Store,Bangalore,107,Basmati Rice 5kg,Grocery,India Gate,38,24,420.0,10080.0,14,Ambient,2
2025-08-11,KIR002,Annapurna Kirana Store,Bangalore,108,Sunflower Oil 1L,Grocery,Fortune,31,29,155.0,4495.0,2,Ambient,5
2025-08-11,KIR002,Annapurna Kirana Store,Bangalore,109,Chips (Large),Snacks,Lays,27,19,20.0,380.0,8,Ambient,4
2025-08-11,KIR002,Annapurna Kirana Store,Bangalore,110,Cold Drink 500ml,Beverages,Coca-Cola,50,34,40.0,1360.0,16,Refrigerated,2
2025-08-12,KIR002,Annapurna Kirana Store,Bangalore,101,Milk,Dairy,Nandini Dairy,42,33,42.0,1386.0,9,Refrigerated,4
2025-08-12,KIR002,Annapurna Kirana Store,Bangalore,102,Bread (Loaf),Bakery,Britannia,34,19,38.0,722.0,15,Ambient,3
2025-08-12,KIR002,Annapurna Kirana Store,Bangalore,103,Chicken,Meat,Licious Local Agent,62,58,240.0,13920.0,4,Ice Box,5
2025-08-12,KIR002,Annapurna Kirana Store,Bangalore,104,Eggs (Dozen),Dairy,NECC,58,58,72.0,4176.0,0,Refrigerated,4
2025-08-12,KIR002,Annapurna Kirana Store,Bangalore,105,Banana,Fruits,KR Market Supplier,36,32,25.0,800.0,4,Ambient,4
2025-08-12,KIR002,Annapurna Kirana Store,Bangalore,106,Spinach,Vegetables,Organic Farm Co-op,25,22,35.0,770.0,3,Ambient,3
2025-08-12,KIR002,Annapurna Kirana Store,Bangalore,107,Basmati Rice 5kg,Grocery,India Gate,33,21,420.0,8820.0,12,Ambient,3
2025-08-12,KIR002,Annapurna Kirana Store,Bangalore,108,Sunflower Oil 1L,Grocery,Fortune,36,36,155.0,5580.0,0,Ambient,5
2025-08-12,KIR002,Annapurna Kirana Store,Bangalore,109,Chips (Large),Snacks,Lays,29,29,20.0,580.0,0,Ambient,5
2025-08-12,KIR002,Annapurna Kirana Store,Bangalore,110,Cold Drink 500ml,Beverages,Coca-Cola,21,18,40.0,720.0,3,Refrigerated,4
2025-08-13,KIR002,Annapurna Kirana Store,Bangalore,101,Milk,Dairy,Nandini Dairy,20,13,42.0,546.0,7,Refrigerated,3
2025-08-13,KIR002,Annapurna Kirana Store,Bangalore,102,Bread (Loaf),Bakery,Britannia,48,34,38.0,1292.0,14,Ambient,3
2025-08-13,KIR002,Annapurna Kirana Store,Bangalore,103,Chicken,Meat,Licious Local Agent,58,40,240.0,9600.0,18,Ice Box,2
2025-08-13,KIR002,Annapurna Kirana Store,Bangalore,104,Eggs (Dozen),Dairy,NECC,36,29,72.0,2088.0,7,Refrigerated,3
2025-08-13,KIR002,Annapurna Kirana Store,Bangalore,105,Banana,Fruits,KR Market Supplier,69,66,25.0,1650.0,3,Ambient,5
2025-08-13,KIR002,Annapurna Kirana Store,Bangalore,106,Spinach,Vegetables,Organic Farm Co-op,34,28,35.0,980.0,6,Ambient,3
2025-08-13,KIR002,Annapurna Kirana Store,Bangalore,107,Basmati Rice 5kg,Grocery,India Gate,46,45,420.0,18900.0,1,Ambient,4
2025-08-13,KIR002,Annapurna Kirana Store,Bangalore,108,Sunflower Oil 1L,Grocery,Fortune,21,19,155.0,2945.0,2,Ambient,5
2025-08-13,KIR002,Annapurna Kirana Store,Bangalore,109,Chips (Large),Snacks,Lays,46,43,20.0,860.0,3,Ambient,5
2025-08-13,KIR002,Annapurna Kirana Store,Bangalore,110,Cold Drink 500ml,Beverages,Coca-Cola,36,26,40.0,1040.0,10,Refrigerated,4
2025-08-14,KIR002,Annapurna Kirana Store,Bangalore,101,Milk,Dairy,Nandini Dairy,22,14,42.0,588.0,8,Refrigerated,2
2025-08-14,KIR002,Annapurna Kirana Store,Bangalore,102,Bread (Loaf),Bakery,Britannia,42,42,38.0,1596.0,0,Ambient,5
2025-08-14,KIR002,Annapurna Kirana Store,Bangalore,103,Chicken,Meat,Licious Local Agent,36,25,240.0,6000.0,11,Ice Box,3
2025-08-14,KIR002,Annapurna Kirana Store,Bangalore,104,Eggs (Dozen),Dairy,NECC,40,33,72.0,2376.0,7,Refrigerated,3
2025-08-14,KIR002,Annapurna Kirana Store,Bangalore,105,Banana,Fruits,KR Market Supplier,29,20,25.0,500.0,9,Ambient,2
2025-08-14,KIR002,Annapurna Kirana Store,Bangalore,106,Spinach,Vegetables,Organic Farm Co-op,53,38,35.0,1330.0,15,Ambient,4
2025-08-14,KIR002,Annapurna Kirana Store,Bangalore,107,Basmati Rice 5kg,Grocery,India Gate,24,13,420.0,5460.0,11,Ambient,2
2025-08-14,KIR002,Annapurna Kirana Store,Bangalore,108,Sunflower Oil 1L,Grocery,Fortune,48,38,155.0,5890.0,10,Ambient,4
2025-08-14,KIR002,Annapurna Kirana Store,Bangalore,109,Chips (Large),Snacks,Lays,45,31,20.0,620.0,14,Ambient,2
2025-08-14,KIR002,Annapurna Kirana Store,Bangalore,110,Cold Drink 500ml,Beverages,Coca-Cola,18,10,40.0,400.0,8,Refrigerated,2
2025-08-15,KIR002,Annapurna Kirana Store,Bangalore,101,Milk,Dairy,Nandini Dairy,58,56,42.0,2352.0,2,Refrigerated,5
2025-08-15,KIR002,Annapurna Kirana Store,Bangalore,102,Bread (Loaf),Bakery,Britannia,60,41,38.0,1558.0,19,Ambient,3
2025-08-15,KIR002,Annapurna Kirana Store,Bangalore,103,Chicken,Meat,Licious Local Agent,57,56,240.0,13440.0,1,Ice Box,5
2025-08-15,KIR002,Annapurna Kirana Store,Bangalore,104,Eggs (Dozen),Dairy,NECC,44,36,72.0,2592.0,8,Refrigerated,4
2025-08-15,KIR002,Annapurna Kirana Store,Bangalore,105,Banana,Fruits,KR Market Supplier,41,39,25.0,975.0,2,Ambient,4
2025-08-15,KIR002,Annapurna Kirana Store,Bangalore,106,Spinach,Vegetables,Organic Farm Co-op,41,22,35.0,770.0,19,Ambient,3
2025-08-15,KIR002,Annapurna Kirana Store,Bangalore,107,Basmati Rice 5kg,Grocery,India Gate,45,41,420.0,17220.0,4,Ambient,5
2025-08-15,KIR002,Annapurna Kirana Store,Bangalore,108,Sunflower Oil 1L,Grocery,Fortune,25,20,155.0,3100.0,5,Ambient,3
2025-08-15,KIR002,Annapurna Kirana Store,Bangalore,109,Chips (Large),Snacks,Lays,43,24,20.0,480.0,19,Ambient,2
2025-08-15,KIR002,Annapurna Kirana Store,Bangalore,110,Cold Drink 500ml,Beverages,Coca-Cola,32,18,40.0,720.0,14,Refrigerated,2
2025-08-16,KIR002,Annapurna Kirana Store,Bangalore,101,Milk,Dairy,Nandini Dairy,61,37,42.0,1554.0,24,Refrigerated,2
2025-08-16,KIR002,Annapurna Kirana Store,Bangalore,102,Bread (Loaf),Bakery,Britannia,59,37,38.0,1406.0,22,Ambient,2
2025-08-16,KIR002,Annapurna Kirana Store,Bangalore,103,Chicken,Meat,Licious Local Agent,52,29,240.0,6960.0,23,Ice Box,3
2025-08-16,KIR002,Annapurna Kirana Store,Bangalore,104,Eggs (Dozen),Dairy,NECC,52,35,72.0,2520.0,17,Refrigerated,3
2025-08-16,KIR002,Annapurna Kirana Store,Bangalore,105,Banana,Fruits,KR Market Supplier,23,19,25.0,475.0,4,Ambient,4
2025-08-16,KIR002,Annapurna Kirana Store,Bangalore,106,Spinach,Vegetables,Organic Farm Co-op,53,36,35.0,1260.0,17,Ambient,3
2025-08-16,KIR002,Annapurna Kirana Store,Bangalore,107,Basmati Rice 5kg,Grocery,India Gate,18,18,420.0,7560.0,0,Ambient,5
2025-08-16,KIR002,Annapurna Kirana Store,Bangalore,108,Sunflower Oil 1L,Grocery,Fortune,41,33,155.0,5115.0,8,Ambient,3
2025-08-16,KIR002,Annapurna Kirana Store,Bangalore,109,Chips (Large),Snacks,Lays,50,30,20.0,600.0,20,Ambient,3
2025-08-16,KIR002,Annapurna Kirana Store,Bangalore,110,Cold Drink 500ml,Beverages,Coca-Cola,21,11,40.0,440.0,10,Refrigerated,2
2025-08-17,KIR002,Annapurna Kirana Store,Bangalore,101,Milk,Dairy,Nandini Dairy,66,53,42.0,2226.0,13,Refrigerated,3
2025-08-17,KIR002,Annapurna Kirana Store,Bangalore,102,Bread (Loaf),Bakery,Britannia,69,44,38.0,1672.0,25,Ambient,2
2025-08-17,KIR002,Annapurna Kirana Store,Bangalore,103,Chicken,Meat,Licious Local Agent,67,55,240.0,13200.0,12,Ice Box,4
2025-08-17,KIR002,Annapurna Kirana Store,Bangalore,104,Eggs (Dozen),Dairy,NECC,39,31,72.0,2232.0,8,Refrigerated,3
2025-08-17,KIR002,Annapurna Kirana Store,Bangalore,105,Banana,Fruits,KR Market Supplier,35,33,25.0,825.0,2,Ambient,5
2025-08-17,KIR002,Annapurna Kirana Store,Bangalore,106,Spinach,Vegetables,Organic Farm Co-op,30,17,35.0,595.0,13,Ambient,2
2025-08-17,KIR002,Annapurna Kirana Store,Bangalore,107,Basmati Rice 5kg,Grocery,India Gate,45,28,420.0,11760.0,17,Ambient,3
2025-08-17,KIR002,Annapurna Kirana Store,Bangalore,108,Sunflower Oil 1L,Grocery,Fortune,32,20,155.0,3100.0,12,Ambient,2
2025-08-17,KIR002,Annapurna Kirana Store,Bangalore,109,Chips (Large),Snacks,Lays,40,34,20.0,680.0,6,Ambient,4
2025-08-17,KIR002,Annapurna Kirana Store,Bangalore,110,Cold Drink 500ml,Beverages,Coca-Cola,34,32,40.0,1280.0,2,Refrigerated,5
2025-08-18,KIR002,Annapurna Kirana Store,Bangalore,101,Milk,Dairy,Nandini Dairy,56,51,42.0,2142.0,5,Refrigerated,4
2025-08-18,KIR002,Annapurna Kirana Store,Bangalore,102,Bread (Loaf),Bakery,Britannia,61,37,38.0,1406.0,24,Ambient,2
2025-08-18,KIR002,Annapurna Kirana Store,Bangalore,103,Chicken,Meat,Licious Local Agent,45,30,240.0,7200.0,15,Ice Box,3
2025-08-18,KIR002,Annapurna Kirana Store,Bangalore,104,Eggs (Dozen),Dairy,NECC,59,39,72.0,2808.0,20,Refrigerated,2
2025-08-18,KIR002,Annapurna Kirana Store,Bangalore,105,Banana,Fruits,KR Market Supplier,55,52,25.0,1300.0,3,Ambient,5
2025-08-18,KIR002,Annapurna Kirana Store,Bangalore,106,Spinach,Vegetables,Organic Farm Co-op,43,29,35.0,1015.0,14,Ambient,3
2025-08-18,KIR002,Annapurna Kirana Store,Bangalore,107,Basmati Rice 5kg,Grocery,India Gate,44,36,420.0,15120.0,8,Ambient,4
2025-08-18,KIR002,Annapurna Kirana Store,Bangalore,108,Sunflower Oil 1L,Grocery,Fortune,31,17,155.0,2635.0,14,Ambient,2
2025-08-18,KIR002,Annapurna Kirana Store,Bangalore,109,Chips (Large),Snacks,Lays,24,21,20.0,420.0,3,Ambient,3
2025-08-18,KIR002,Annapurna Kirana Store,Bangalore,110,Cold Drink 500ml,Beverages,Coca-Cola,27,18,40.0,720.0,9,Refrigerated,3
2025-08-19,KIR002,Annapurna Kirana Store,Bangalore,101,Milk,Dairy,Nandini Dairy,31,31,42.0,1302.0,0,Refrigerated,5
2025-08-19,KIR002,Annapurna Kirana Store,Bangalore,102,Bread (Loaf),Bakery,Britannia,50,44,38.0,1672.0,6,Ambient,4
2025-08-19,KIR002,Annapurna Kirana Store,Bangalore,103,Chicken,Meat,Licious Local Agent,50,34,240.0,8160.0,16,Ice Box,3
2025-08-19,KIR002,Annapurna Kirana Store,Bangalore,104,Eggs (Dozen),Dairy,NECC,65,65,72.0,4680.0,0,Refrigerated,4
2025-08-19,KIR002,Annapurna Kirana Store,Bangalore,105,Banana,Fruits,KR Market Supplier,54,40,25.0,1000.0,14,Ambient,4
2025-08-19,KIR002,Annapurna Kirana Store,Bangalore,106,Spinach,Vegetables,Organic Farm Co-op,38,29,35.0,1015.0,9,Ambient,4
2025-08-19,KIR002,Annapurna Kirana Store,Bangalore,107,Basmati Rice 5kg,Grocery,India Gate,43,40,420.0,16800.0,3,Ambient,4
2025-08-19,KIR002,Annapurna Kirana Store,Bangalore,108,Sunflower Oil 1L,Grocery,Fortune,29,16,155.0,2480.0,13,Ambient,3
2025-08-19,KIR002,Annapurna Kirana Store,Bangalore,109,Chips (Large),Snacks,Lays,50,42,20.0,840.0,8,Ambient,4
2025-08-19,KIR002,Annapurna Kirana Store,Bangalore,110,Cold Drink 500ml,Beverages,Coca-Cola,46,40,40.0,1600.0,6,Refrigerated,4
2025-08-20,KIR002,Annapurna Kirana Store,Bangalore,101,Milk,Dairy,Nandini Dairy,36,23,42.0,966.0,13,Refrigerated,2
2025-08-20,KIR002,Annapurna Kirana Store,Bangalore,102,Bread (Loaf),Bakery,Britannia,31,17,38.0,646.0,14,Ambient,3
2025-08-20,KIR002,Annapurna Kirana Store,Bangalore,103,Chicken,Meat,Licious Local Agent,32,30,240.0,7200.0,2,Ice Box,4
2025-08-20,KIR002,Annapurna Kirana Store,Bangalore,104,Eggs (Dozen),Dairy,NECC,49,48,72.0,3456.0,1,Refrigerated,4
2025-08-20,KIR002,Annapurna Kirana Store,Bangalore,105,Banana,Fruits,KR Market Supplier,31,30,25.0,750.0,1,Ambient,4
2025-08-20,KIR002,Annapurna Kirana Store,Bangalore,106,Spinach,Vegetables,Organic Farm Co-op,49,27,35.0,945.0,22,Ambient,2
2025-08-20,KIR002,Annapurna Kirana Store,Bangalore,107,Basmati Rice 5kg,Grocery,India Gate,31,18,420.0,7560.0,13,Ambient,2
2025-08-20,KIR002,Annapurna Kirana Store,Bangalore,108,Sunflower Oil 1L,Grocery,Fortune,40,25,155.0,3875.0,15,Ambient,2
2025-08-20,KIR002,Annapurna Kirana Store,Bangalore,109,Chips (Large),Snacks,Lays,22,17,20.0,340.0,5,Ambient,3
2025-08-20,KIR002,Annapurna Kirana Store,Bangalore,110,Cold Drink 500ml,Beverages,Coca-Cola,39,36,40.0,1440.0,3,Refrigerated,5
2025-08-21,KIR002,Annapurna Kirana Store,Bangalore,101,Milk,Dairy,Nandini Dairy,30,28,42.0,1176.0,2,Refrigerated,5
2025-08-21,KIR002,Annapurna Kirana Store,Bangalore,102,Bread (Loaf),Bakery,Britannia,39,24,38.0,912.0,15,Ambient,3
2025-08-21,KIR002,Annapurna Kirana Store,Bangalore,103,Chicken,Meat,Licious Local Agent,42,37,240.0,8880.0,5,Ice Box,4
2025-08-21,KIR002,Annapurna Kirana Store,Bangalore,104,Eggs (Dozen),Dairy,NECC,55,30,72.0,2160.0,25,Refrigerated,3
2025-08-21,KIR002,Annapurna Kirana Store,Bangalore,105,Banana,Fruits,KR Market Supplier,26,21,25.0,525.0,5,Ambient,4
2025-08-21,KIR002,Annapurna Kirana Store,Bangalore,106,Spinach,Vegetables,Organic Farm Co-op,34,18,35.0,630.0,16,Ambient,3
2025-08-21,KIR002,Annapurna Kirana Store,Bangalore,107,Basmati Rice 5kg,Grocery,India Gate,40,34,420.0,14280.0,6,Ambient,3
2025-08-21,KIR002,Annapurna Kirana Store,Bangalore,108,Sunflower Oil 1L,Grocery,Fortune,46,37,155.0,5735.0,9,Ambient,3
2025-08-21,KIR002,Annapurna Kirana Store,Bangalore,109,Chips (Large),Snacks,Lays,50,39,20.0,780.0,11,Ambient,3
2025-08-21,KIR002,Annapurna Kirana Store,Bangalore,110,Cold Drink 500ml,Beverages,Coca-Cola,23,16,40.0,640.0,7,Refrigerated,3
2025-08-22,KIR002,Annapurna Kirana Store,Bangalore,101,Milk,Dairy,Nandini Dairy,44,30,42.0,1260.0,14,Refrigerated,3
2025-08-22,KIR002,Annapurna Kirana Store,Bangalore,102,Bread (Loaf),Bakery,Britannia,58,53,38.0,2014.0,5,Ambient,4
2025-08-22,KIR002,Annapurna Kirana Store,Bangalore,103,Chicken,Meat,Licious Local Agent,62,59,240.0,14160.0,3,Ice Box,4
2025-08-22,KIR002,Annapurna Kirana Store,Bangalore,104,Eggs (Dozen),Dairy,NECC,39,26,72.0,1872.0,13,Refrigerated,2
2025-08-22,KIR002,Annapurna Kirana Store,Bangalore,105,Banana,Fruits,KR Market Supplier,62,56,25.0,1400.0,6,Ambient,5
2025-08-22,KIR002,Annapurna Kirana Store,Bangalore,106,Spinach,Vegetables,Organic Farm Co-op,62,36,35.0,1260.0,26,Ambient,3
2025-08-22,KIR002,Annapurna Kirana Store,Bangalore,107,Basmati Rice 5kg,Grocery,India Gate,25,21,420.0,8820.0,4,Ambient,3
2025-08-22,KIR002,Annapurna Kirana Store,Bangalore,108,Sunflower Oil 1L,Grocery,Fortune,45,32,155.0,4960.0,13,Ambient,4
2025-08-22,KIR002,Annapurna Kirana Store,Bangalore,109,Chips (Large),Snacks,Lays,25,25,20.0,500.0,0,Ambient,4
2025-08-22,KIR002,Annapurna Kirana Store,Bangalore,110,Cold Drink 500ml,Beverages,Coca-Cola,25,19,40.0,760.0,6,Refrigerated,3
2025-08-23,KIR002,Annapurna Kirana Store,Bangalore,101,Milk,Dairy,Nandini Dairy,62,49,42.0,2058.0,13,Refrigerated,3
2025-08-23,KIR002,Annapurna Kirana Store,Bangalore,102,Bread (Loaf),Bakery,Britannia,67,57,38.0,2166.0,10,Ambient,4
2025-08-23,KIR002,Annapurna Kirana Store,Bangalore,103,Chicken,Meat,Licious Local Agent,37,31,240.0,7440.0,6,Ice Box,3
2025-08-23,KIR002,Annapurna Kirana Store,Bangalore,104,Eggs (Dozen),Dairy,NECC,69,62,72.0,4464.0,7,Refrigerated,4
2025-08-23,KIR002,Annapurna Kirana Store,Bangalore,105,Banana,Fruits,KR Market Supplier,65,41,25.0,1025.0,24,Ambient,3
2025-08-23,KIR002,Annapurna Kirana Store,Bangalore,106,Spinach,Vegetables,Organic Farm Co-op,51,49,35.0,1715.0,2,Ambient,4
2025-08-23,KIR002,Annapurna Kirana Store,Bangalore,107,Basmati Rice 5kg,Grocery,India Gate,32,32,420.0,13440.0,0,Ambient,4
2025-08-23,KIR002,Annapurna Kirana Store,Bangalore,108,Sunflower Oil 1L,Grocery,Fortune,45,27,155.0,4185.0,18,Ambient,3
2025-08-23,KIR002,Annapurna Kirana Store,Bangalore,109,Chips (Large),Snacks,Lays,19,10,20.0,200.0,9,Ambient,2
2025-08-23,KIR002,Annapurna Kirana Store,Bangalore,110,Cold Drink 500ml,Beverages,Coca-Cola,45,38,40.0,1520.0,7,Refrigerated,3
2025-08-24,KIR002,Annapurna Kirana Store,Bangalore,101,Milk,Dairy,Nandini Dairy,47,34,42.0,1428.0,13,Refrigerated,4
2025-08-24,KIR002,Annapurna Kirana Store,Bangalore,102,Bread (Loaf),Bakery,Britannia,22,22,38.0,836.0,0,Ambient,5
2025-08-24,KIR002,Annapurna Kirana Store,Bangalore,103,Chicken,Meat,Licious Local Agent,22,15,240.0,3600.0,7,Ice Box,3
2025-08-24,KIR002,Annapurna Kirana Store,Bangalore,104,Eggs (Dozen),Dairy,NECC,59,39,72.0,2808.0,20,Refrigerated,2
2025-08-24,KIR002,Annapurna Kirana Store,Bangalore,105,Banana,Fruits,KR Market Supplier,47,47,25.0,1175.0,0,Ambient,4
2025-08-24,KIR002,Annapurna Kirana Store,Bangalore,106,Spinach,Vegetables,Organic Farm Co-op,28,24,35.0,840.0,4,Ambient,4
2025-08-24,KIR002,Annapurna Kirana Store,Bangalore,107,Basmati Rice 5kg,Grocery,India Gate,41,34,420.0,14280.0,7,Ambient,4
2025-08-24,KIR002,Annapurna Kirana Store,Bangalore,108,Sunflower Oil 1L,Grocery,Fortune,25,16,155.0,2480.0,9,Ambient,2
2025-08-24,KIR002,Annapurna Kirana Store,Bangalore,109,Chips (Large),Snacks,Lays,37,30,20.0,600.0,7,Ambient,4
2025-08-24,KIR002,Annapurna Kirana Store,Bangalore,110,Cold Drink 500ml,Beverages,Coca-Cola,37,35,40.0,1400.0,2,Refrigerated,4
2025-08-25,KIR002,Annapurna Kirana Store,Bangalore,101,Milk,Dairy,Nandini Dairy,22,12,42.0,504.0,10,Refrigerated,3
2025-08-25,KIR002,Annapurna Kirana Store,Bangalore,102,Bread (Loaf),Bakery,Britannia,20,20,38.0,760.0,0,Ambient,5
2025-08-25,KIR002,Annapurna Kirana Store,Bangalore,103,Chicken,Meat,Licious Local Agent,49,32,240.0,7680.0,17,Ice Box,2
2025-08-25,KIR002,Annapurna Kirana Store,Bangalore,104,Eggs (Dozen),Dairy,NECC,57,56,72.0,4032.0,1,Refrigerated,4
2025-08-25,KIR002,Annapurna Kirana Store,Bangalore,105,Banana,Fruits,KR Market Supplier,39,22,25.0,550.0,17,Ambient,2
2025-08-25,KIR002,Annapurna Kirana Store,Bangalore,106,Spinach,Vegetables,Organic Farm Co-op,20,15,35.0,525.0,5,Ambient,4
2025-08-25,KIR002,Annapurna Kirana Store,Bangalore,107,Basmati Rice 5kg,Grocery,India Gate,35,27,420.0,11340.0,8,Ambient,4
2025-08-25,KIR002,Annapurna Kirana Store,Bangalore,108,Sunflower Oil 1L,Grocery,Fortune,46,30,155.0,4650.0,16,Ambient,2
2025-08-25,KIR002,Annapurna Kirana Store,Bangalore,109,Chips (Large),Snacks,Lays,16,14,20.0,280.0,2,Ambient,3
2025-08-25,KIR002,Annapurna Kirana Store,Bangalore,110,Cold Drink 500ml,Beverages,Coca-Cola,20,18,40.0,720.0,2,Refrigerated,5
2025-08-26,KIR002,Annapurna Kirana Store,Bangalore,101,Milk,Dairy,Nandini Dairy,27,25,42.0,1050.0,2,Refrigerated,5
2025-08-26,KIR002,Annapurna Kirana Store,Bangalore,102,Bread (Loaf),Bakery,Britannia,69,59,38.0,2242.0,10,Ambient,4
2025-08-26,KIR002,Annapurna Kirana Store,Bangalore,103,Chicken,Meat,Licious Local Agent,52,38,240.0,9120.0,14,Ice Box,4
2025-08-26,KIR002,Annapurna Kirana Store,Bangalore,104,Eggs (Dozen),Dairy,NECC,20,15,72.0,1080.0,5,Refrigerated,3
2025-08-26,KIR002,Annapurna Kirana Store,Bangalore,105,Banana,Fruits,KR Market Supplier,30,27,25.0,675.0,3,Ambient,5
2025-08-26,KIR002,Annapurna Kirana Store,Bangalore,106,Spinach,Vegetables,Organic Farm Co-op,39,23,35.0,805.0,16,Ambient,2
2025-08-26,KIR002,Annapurna Kirana Store,Bangalore,107,Basmati Rice 5kg,Grocery,India Gate,32,32,420.0,13440.0,0,Ambient,4
2025-08-26,KIR002,Annapurna Kirana Store,Bangalore,108,Sunflower Oil 1L,Grocery,Fortune,21,11,155.0,1705.0,10,Ambient,2
2025-08-26,KIR002,Annapurna Kirana Store,Bangalore,109,Chips (Large),Snacks,Lays,30,19,20.0,380.0,11,Ambient,3
2025-08-26,KIR002,Annapurna Kirana Store,Bangalore,110,Cold Drink 500ml,Beverages,Coca-Cola,50,38,40.0,1520.0,12,Refrigerated,4
2025-08-27,KIR002,Annapurna Kirana Store,Bangalore,101,Milk,Dairy,Nandini Dairy,47,26,42.0,1092.0,21,Refrigerated,2
2025-08-27,KIR002,Annapurna Kirana Store,Bangalore,102,Bread (Loaf),Bakery,Britannia,46,33,38.0,1254.0,13,Ambient,4
2025-08-27,KIR002,Annapurna Kirana Store,Bangalore,103,Chicken,Meat,Licious Local Agent,23,16,240.0,3840.0,7,Ice Box,3
2025-08-27,KIR002,Annapurna Kirana Store,Bangalore,104,Eggs (Dozen),Dairy,NECC,56,40,72.0,2880.0,16,Refrigerated,3
2025-08-27,KIR002,Annapurna Kirana Store,Bangalore,105,Banana,Fruits,KR Market Supplier,70,47,25.0,1175.0,23,Ambient,2
2025-08-27,KIR002,Annapurna Kirana Store,Bangalore,106,Spinach,Vegetables,Organic Farm Co-op,38,38,35.0,1330.0,0,Ambient,5
2025-08-27,KIR002,Annapurna Kirana Store,Bangalore,107,Basmati Rice 5kg,Grocery,India Gate,35,22,420.0,9240.0,13,Ambient,3
2025-08-27,KIR002,Annapurna Kirana Store,Bangalore,108,Sunflower Oil 1L,Grocery,Fortune,33,21,155.0,3255.0,12,Ambient,3
2025-08-27,KIR002,Annapurna Kirana Store,Bangalore,109,Chips (Large),Snacks,Lays,16,10,20.0,200.0,6,Ambient,2
2025-08-27,KIR002,Annapurna Kirana Store,Bangalore,110,Cold Drink 500ml,Beverages,Coca-Cola,24,23,40.0,920.0,1,Refrigerated,4
2025-08-28,KIR002,Annapurna Kirana Store,Bangalore,101,Milk,Dairy,Nandini Dairy,25,24,42.0,1008.0,1,Refrigerated,5
2025-08-28,KIR002,Annapurna Kirana Store,Bangalore,102,Bread (Loaf),Bakery,Britannia,49,39,38.0,1482.0,10,Ambient,3
2025-08-28,KIR002,Annapurna Kirana Store,Bangalore,103,Chicken,Meat,Licious Local Agent,69,66,240.0,15840.0,3,Ice Box,4
2025-08-28,KIR002,Annapurna Kirana Store,Bangalore,104,Eggs (Dozen),Dairy,NECC,44,29,72.0,2088.0,15,Refrigerated,3
2025-08-28,KIR002,Annapurna Kirana Store,Bangalore,105,Banana,Fruits,KR Market Supplier,39,26,25.0,650.0,13,Ambient,2
2025-08-28,KIR002,Annapurna Kirana Store,Bangalore,106,Spinach,Vegetables,Organic Farm Co-op,20,16,35.0,560.0,4,Ambient,4
2025-08-28,KIR002,Annapurna Kirana Store,Bangalore,107,Basmati Rice 5kg,Grocery,India Gate,46,35,420.0,14700.0,11,Ambient,4
2025-08-28,KIR002,Annapurna Kirana Store,Bangalore,108,Sunflower Oil 1L,Grocery,Fortune,27,19,155.0,2945.0,8,Ambient,4
2025-08-28,KIR002,Annapurna Kirana Store,Bangalore,109,Chips (Large),Snacks,Lays,28,15,20.0,300.0,13,Ambient,3
2025-08-28,KIR002,Annapurna Kirana Store,Bangalore,110,Cold Drink 500ml,Beverages,Coca-Cola,20,19,40.0,760.0,1,Refrigerated,4
2025-08-29,KIR002,Annapurna Kirana Store,Bangalore,101,Milk,Dairy,Nandini Dairy,66,40,42.0,1680.0,26,Refrigerated,2
2025-08-29,KIR002,Annapurna Kirana Store,Bangalore,102,Bread (Loaf),Bakery,Britannia,33,24,38.0,912.0,9,Ambient,3
2025-08-29,KIR002,Annapurna Kirana Store,Bangalore,103,Chicken,Meat,Licious Local Agent,36,24,240.0,5760.0,12,Ice Box,2
2025-08-29,KIR002,Annapurna Kirana Store,Bangalore,104,Eggs (Dozen),Dairy,NECC,48,28,72.0,2016.0,20,Refrigerated,2
2025-08-29,KIR002,Annapurna Kirana Store,Bangalore,105,Banana,Fruits,KR Market Supplier,44,25,25.0,625.0,19,Ambient,2
2025-08-29,KIR002,Annapurna Kirana Store,Bangalore,106,Spinach,Vegetables,Organic Farm Co-op,52,40,35.0,1400.0,12,Ambient,3
2025-08-29,KIR002,Annapurna Kirana Store,Bangalore,107,Basmati Rice 5kg,Grocery,India Gate,50,41,420.0,17220.0,9,Ambient,3
2025-08-29,KIR002,Annapurna Kirana Store,Bangalore,108,Sunflower Oil 1L,Grocery,Fortune,26,26,155.0,4030.0,0,Ambient,4
